@relation HW8_ionosphere

@attribute F1 numeric
@attribute F2 numeric
@attribute F3 numeric
@attribute F4 numeric
@attribute F5 numeric
@attribute F6 numeric
@attribute F7 numeric
@attribute F8 numeric
@attribute F9 numeric
@attribute F10 numeric
@attribute F11 numeric
@attribute F12 numeric
@attribute F13 numeric
@attribute F14 numeric
@attribute F15 numeric
@attribute F16 numeric
@attribute F17 numeric
@attribute F18 numeric
@attribute F19 numeric
@attribute F20 numeric
@attribute F21 numeric
@attribute F22 numeric
@attribute F23 numeric
@attribute F24 numeric
@attribute F25 numeric
@attribute F26 numeric
@attribute F27 numeric
@attribute F28 numeric
@attribute F29 numeric
@attribute F30 numeric
@attribute F31 numeric
@attribute F32 numeric
@attribute F33 numeric
@attribute F34 numeric
@attribute CLASS {1,2}

@data
0.347937,0,-0.027912,-0.278188,0.239337,-0.251490,0.117212,-0.379818,0.227982,-0.617949,0.372828,-0.551093,0.427314,-0.466107,0.463983,-0.369073,0.270333,-0.229553,0.302795,-0.369243,0.412484,-0.394422,0.503827,-0.337249,0.094814,-0.361288,-0.034000,-0.322062,0.330248,-0.562672,0.137985,-0.412591,0.231940,-0.617056,2
0.347937,0,-0.786288,0.277047,-0.258526,0.327209,-0.730199,0.231012,-0.856276,0.037294,-0.826061,-0.011763,-0.682225,0.017108,-0.583629,-0.017371,-0.678957,0.076892,-0.625436,0.075798,-0.592684,-0.009120,-0.628943,0.103659,-0.703784,0.129395,-1.061305,0.115772,-0.662259,0.044701,-0.618397,-0.000557,-0.667951,-0.037132,1
0.347937,0,-2.607134,0.253442,-1.035983,-0.251490,-1.116596,-0.109189,0.223150,-0.245624,-0.512306,-0.313329,-0.694408,0.000680,-0.431445,-0.155185,-0.365197,-0.307256,0.124724,-0.676154,-0.552115,-0.196937,-0.600356,0.108835,-0.630796,-0.781844,-0.988737,0.126426,-1.905231,0.116457,-0.671522,0.007387,-0.668430,0.169258,2
0.347937,0,0.720619,-0.125006,0.767382,-0.310147,0.913227,-0.353760,0.866756,-0.408319,0.910400,-0.378868,0.945680,-0.013991,1.004615,-0.296686,0.921330,0.192259,0.988381,0.035861,1.087691,0.109162,1.055911,0.190813,1.006560,0.320705,0.859967,0.149171,1.079303,-0.008904,1.132992,0.060018,1.244848,-0.180960,1
0.347937,0,0.424683,0.022400,0.767382,-0.076385,0.913227,1.691099,0.794536,-0.390813,0.640692,-0.234997,0.963054,0.359924,1.004615,2.026455,0.699008,0.100907,0.874372,0.270297,1.087691,0.961862,1.055911,-1.787057,0.708903,0.216220,0.887941,1.428421,0.810083,0.192288,1.132992,1.707569,1.244848,2.104295,2
0.347937,0,0.527213,-0.136853,0.767382,-0.077427,0.913227,-0.198407,0.825597,-0.363739,0.815706,-0.345745,0.963054,-0.188763,1.004615,-0.015189,1.000050,0.104168,0.886284,0.128699,1.035069,0.025270,1.038189,0.078425,0.979228,0.245169,0.829321,0.207368,0.865736,0.076002,1.132992,0.184401,1.203923,0.106099,1
0.347937,0,-1.700478,0.550768,-0.713782,-0.034481,-0.543171,0.380489,-0.373419,0.348567,-0.201124,-1.012920,-0.495513,0.366935,-0.672703,0.302959,-0.759601,0.480344,-1.119746,0.651359,-1.339222,-0.170401,-0.105000,0.737816,-1.687498,-0.331986,-0.425685,-0.391277,-1.473288,0.419130,-1.091114,-0.600665,0.105395,0.034206,2
0.347937,0,-0.083064,-0.025014,0.062059,-0.106810,0.304280,-0.101182,0.371060,-0.374796,0.278879,-0.313329,0.641607,-0.188763,0.596131,-0.155185,0.514629,0.208584,0.490654,0.238934,0.650404,-0.080333,0.669454,0.108835,0.410053,0.402201,0.227970,0.311290,0.384720,0.317412,0.433059,0.331916,0.543306,0.324958,1
0.347937,0,-1.170730,-0.119501,-1.027250,-0.233304,-1.116596,-0.250658,-0.998408,-0.455627,-0.815307,-0.465748,-0.653167,-0.081523,-0.428764,-0.228314,-0.618020,0.198459,-0.676452,0.191580,-0.629990,0.032507,-0.554097,0.098237,-0.670333,0.150989,-0.849064,0.111191,-0.603792,0.049446,-0.538640,0.007387,-0.577568,-0.102490,2
0.347937,0,0.613187,0.549930,0.239433,1.207853,-0.151131,1.354181,-0.984445,1.466866,-1.286419,1.393867,-1.409934,0.944438,-1.689525,0.755497,-1.693308,0.152380,-1.618559,-0.329866,-1.412603,-0.865159,-1.111331,-0.935593,-0.756027,-1.134197,-0.737674,-0.899345,-0.018971,-0.769927,0.189115,-0.431401,0.295403,-0.158604,1
0.347937,0,-1.178887,-0.067964,-1.205952,-0.151709,-1.087427,-0.140913,-1.162450,-0.356981,-0.814455,-0.446893,-0.704228,-0.101670,-0.654827,-0.255497,-0.771462,0.169250,-0.638098,0.145922,-0.519139,0.028358,-0.662234,0.087051,-0.630174,0.123043,-1.032576,0.157770,-0.612249,0.077557,-0.571589,0.029760,-0.756402,-0.043196,2
0.347937,0,0.166359,-0.125074,0.376970,-0.227966,0.507263,-0.225426,0.548848,-0.352392,0.546689,-0.333235,0.695449,-0.123069,0.776730,-0.118643,0.678038,-0.008582,0.689387,-0.010664,0.693498,0.048641,0.638167,0.213431,0.570447,0.110929,0.462548,0.137553,0.629370,-0.043984,0.834751,0.064944,0.843347,-0.014093,1
0.347937,0,-1.211195,-0.042343,-1.147975,-0.251490,-1.076060,-0.267557,-0.967228,-0.477989,-0.931120,-0.339278,-0.621247,-0.234876,-0.527182,-0.226765,-0.694199,-0.050151,-0.601197,0.114983,-0.517023,-0.007750,-0.515290,0.065571,-0.596031,0.176456,-0.971903,0.154952,-0.622476,0.068974,-0.661776,-0.028713,-0.695732,0.011722,2
0.347937,0,-0.342453,0.414870,-0.341991,0.477618,-0.595723,0.685223,-0.972908,0.647647,-0.882601,0.777336,-1.192684,0.442046,-1.159355,0.554721,-1.452734,0.145737,-1.372242,-0.177961,-0.795052,-0.296808,-0.845732,-0.613405,-1.087274,0.145207,-0.980039,-0.450620,-0.381526,-0.372111,-0.181692,-0.466527,-0.157202,0.059465,1
0.347937,0,-1.113869,-0.084977,-0.887694,-0.340876,-0.902936,-0.387404,-0.761219,-0.502480,-0.430833,-0.336448,-0.445576,-0.031551,-0.302850,-0.449728,-0.147777,-0.089446,-0.270587,0.187361,-0.360750,-0.016010,-0.414639,0.104493,-0.423726,-0.062504,-0.885251,0.151389,-0.462445,-0.075699,-0.448664,-0.135202,-0.445150,-0.177501,2
0.347937,0,0.606757,0.773315,-0.227826,1.148957,-0.678722,1.259299,-2.112662,0.966506,-2.152512,0.536439,-1.866501,-0.188763,-1.487711,-0.833217,-1.239213,-1.243962,-0.778198,-1.288530,0.266295,-1.243802,0.583560,-0.605158,0.591987,0.032148,0.114953,0.678837,0.133299,1.246180,-0.568859,1.068168,-1.081162,1.046447,1
0.347937,0,-1.248908,-0.084547,-1.077533,-0.269849,-1.073645,-0.207548,-0.987186,-0.284438,-0.840046,-0.310479,-0.612439,-0.251466,-0.557435,-0.022869,-0.684199,0.061230,-0.612151,0.038134,-0.480423,-0.065010,-0.569980,0.108835,-0.684820,0.115039,-1.013747,0.105918,-0.647360,0.024405,-0.646465,-0.039305,-0.654941,-0.030918,2
0.347937,0,0.434026,-0.098818,0.419731,-0.374664,0.456943,-0.309516,0.653410,-0.188024,0.685714,-0.071846,0.771005,-0.312512,0.672859,-0.078610,0.736612,-0.129525,0.760555,-0.227087,0.892964,0.007052,0.898814,0.151303,0.692756,0.101804,0.546661,0.059557,0.873098,-0.071505,0.676916,-0.030426,0.844762,-0.227059,1
0.347937,0,0.720619,-2.365858,0.767382,1.918601,-3.146419,1.691099,0.962700,-2.441548,0.929584,-2.334276,-2.251418,-2.209485,-2.058980,2.026455,1.000050,2.020317,1.022903,1.972783,-2.191921,1.913874,1.055911,-1.787057,1.043935,-1.826594,0.887941,1.944525,1.079303,2.023542,-2.366672,1.954525,-2.581707,2.104295,2
0.347937,0,0.423437,0.788674,-0.408182,1.407154,-0.936794,1.670033,-1.850053,1.459323,-2.197836,0.696741,-2.140390,0.028828,-1.842996,-0.832454,-1.686432,-1.105163,-0.881397,-1.611720,-0.085689,-1.569489,0.470404,-0.559088,0.660394,-0.318692,0.339670,0.514463,-0.000252,1.202831,-0.272700,1.298631,-0.883004,1.355540,1
0.347937,0,0.720619,2.164823,0.767382,0.860682,0.152044,-2.149516,0.962700,1.691956,-0.800684,-0.250174,0.963054,1.831959,-0.527182,-0.155185,1.000050,-2.005756,1.022903,1.972783,1.087691,1.913874,-0.082773,2.004727,1.043935,2.106585,0.887941,1.944525,1.079303,2.023542,-2.268244,1.954525,-0.668430,-0.030918,2
0.347937,0,0.720619,1.143200,0.050748,1.918601,-1.076791,1.691099,-1.976171,1.529861,-2.306515,0.875473,-2.251418,0.048975,-1.998902,-0.882391,-1.665008,-1.374206,-0.949563,-1.615804,0.026638,-1.945894,0.633728,-1.266615,0.908349,-0.284178,0.749895,0.524153,0.602628,1.174345,-0.205122,1.763627,-0.893527,1.894959,1
0.347937,0,-1.288590,-0.100517,-3.079797,-2.421581,-3.146419,1.691099,-1.009432,-0.374796,-2.619684,1.707619,0.963054,1.831959,1.004615,-2.336826,-0.618020,0.007281,-0.573860,0.046284,-2.191921,-1.945894,-2.256623,2.004727,1.043935,1.000378,0.887941,-1.691672,-0.657153,0.054938,-2.366672,-1.939751,-2.581707,2.104295,2
0.347937,0,-0.395617,0.906290,-0.123336,1.718150,-1.567663,1.691099,-1.666803,1.462320,-2.619684,0.360314,-2.251418,-0.413285,-2.058980,-0.639989,-1.696739,-1.558419,0.313238,-1.880216,-0.916513,-1.517035,0.687855,-0.312470,-0.108574,0.139995,0.735288,0.944916,0.340510,1.715515,-0.227992,1.954525,-1.731370,2.104295,1
-2.865899,0,-1.288590,-0.100517,-1.156208,-0.251490,-1.116596,-0.229209,-1.009432,-0.374796,-0.845050,-0.313329,-0.644182,-0.188763,-0.527182,-0.155185,-0.618020,0.007281,-0.573860,0.046284,-0.552115,-0.016010,-0.600356,0.108835,-0.684820,0.139995,0.887941,0.126426,-0.657153,0.054938,-0.616840,0.007387,-0.668430,-0.030918,2
0.347937,0,0.720619,-0.100517,0.767382,-0.251490,-0.101684,0.730945,0.469667,-0.374796,0.773434,-0.068915,0.787335,0.098382,0.804287,0.198851,0.595532,0.510540,0.623712,1.009533,0.677739,-0.016010,1.055911,-0.365138,0.179558,1.123290,0.383180,0.606186,0.645189,0.547089,0.601656,0.573498,0.622899,0.615902,1
-2.865899,0,-3.297799,2.164823,0.767382,1.918601,-1.116596,-0.229209,0.962700,-2.441548,0.929584,-2.334276,0.963054,-2.209485,-2.058980,-2.336826,-0.618020,0.007281,-2.170624,-1.880216,-0.552115,-0.016010,-0.600356,0.108835,-2.413575,-1.826594,0.887941,-1.691672,1.079303,2.023542,-2.366672,-1.939751,-0.668430,-0.030918,2
0.347937,0,0.720619,-0.100517,0.767382,-0.251490,0.236626,-0.015843,0.962700,-0.604433,0.732405,-0.537876,0.963054,-0.637808,0.664219,-0.155185,0.640482,0.007281,1.022903,-0.167770,0.723293,-0.230440,0.503827,-0.101817,0.467689,0.139995,0.700941,0.029122,1.079303,0.273670,0.938568,-0.208959,1.244848,-0.030918,1
-2.865899,0,-1.288590,-0.100517,-1.156208,-0.251490,-1.116596,-0.229209,-1.009432,-0.374796,-0.845050,-0.313329,-2.251418,-2.209485,-0.527182,-0.155185,1.000050,1.517058,-0.573860,0.046284,-0.552115,-0.016010,-2.256623,2.004727,-0.684820,0.139995,0.887941,-1.691672,-2.393610,-1.913666,1.132992,1.954525,-0.668430,-0.030918,2
0.347937,0,0.720619,0.929193,0.767382,-1.237905,0.913227,-0.054633,0.962700,-0.562684,0.929584,-0.313329,0.963054,-0.739875,1.004615,-0.551851,1.000050,0.190286,1.022903,0.046284,1.087691,-0.717793,1.055911,0.281191,1.043935,-0.038787,0.887941,0.037085,1.079303,0.949767,1.132992,-0.523656,1.244848,-0.419143,1
0.347937,0,-0.040449,-1.542089,-1.156208,-0.251490,-1.116596,-0.229209,-0.329638,0.220181,-0.085453,0.482803,-0.765946,0.859870,0.029841,0.530701,-1.488347,0.670677,-0.380316,-0.238318,-0.521057,-1.046742,-1.553968,0.446361,-0.180594,-0.396353,-0.550287,-0.920362,0.092683,0.532167,-0.298685,-0.036871,-0.342311,-0.920598,2
0.347937,0,0.720619,0.166000,0.767382,0.259111,0.913227,0.561497,0.962700,-0.253230,0.929584,0.162180,0.963054,0.048975,1.004615,0.871473,1.000050,-0.111126,1.022903,-0.180369,1.087691,0.665123,1.055911,0.889487,1.043935,-0.091374,0.887941,0.494137,1.079303,0.170731,1.132992,0.694610,1.244848,0.471476,1
0.347937,0,-1.288590,-0.100517,-3.079797,-1.613569,0.913227,0.751377,-0.852075,-0.858499,-2.619684,-1.044305,-0.439002,-1.381858,1.004615,-2.336826,-0.618020,0.007281,0.751118,-0.107432,-0.962067,1.913874,-0.318443,-1.232413,-0.684820,0.139995,-1.420233,-0.724607,-1.045078,-0.908418,0.686225,1.768106,-1.960906,0.945835,2
0.347937,0,0.553192,0.560214,0.446777,-0.613179,0.321189,0.250868,0.716183,-0.547018,0.781704,-0.229116,0.695176,0.063827,0.557836,-0.155185,0.797791,0.091164,1.022903,0.206819,0.541094,-0.176827,0.641844,0.424823,0.755804,-0.105828,0.574034,0.226476,1.079303,0.465057,0.622619,0.007387,0.686802,0.058056,1
0.347937,0,-0.915078,-0.478082,-1.156208,-0.251490,-1.116596,-0.229209,-1.009432,-0.374796,-0.845050,-0.313329,-0.458739,-0.574135,-0.527182,-0.155185,-0.618020,0.007281,-0.573860,0.046284,-0.552115,-0.016010,-0.685289,-0.015744,-0.549061,0.316477,-0.713982,-0.071692,-0.440096,0.244219,-0.571974,-0.086231,-0.346482,0.386537,2
0.347937,0,0.720619,-0.285890,0.767382,-0.497274,0.897923,-0.801499,0.962700,-1.058374,0.870347,-1.006130,0.734634,-1.143857,0.880601,-1.206081,0.564530,-1.305702,0.514031,-1.177891,0.799905,-1.527418,0.374009,-1.309007,0.474017,-1.753752,-0.104747,-1.431120,0.001675,-1.596583,-0.194833,-1.722567,-0.109351,-1.944518,1
0.347937,0,0.720619,2.164823,-3.079797,1.918601,-3.146419,-1.812617,-0.326108,0.060317,-0.027778,-0.171499,-0.277620,-0.073541,0.010295,0.600731,0.560048,-0.072174,-0.209686,1.068677,-0.552115,-0.016010,-1.094338,-0.198830,1.043935,-1.171071,0.887941,-1.691672,1.079303,-0.428571,-0.002859,0.400222,0.917582,0.137657,2
0.347937,0,0.720619,0.444909,0.763823,-0.243482,0.512216,-0.807855,0.763889,-0.860193,0.408605,-0.799912,0.542842,-0.805871,0.567931,-0.942277,0.145612,-1.224476,0.072398,-1.014428,0.448839,-0.774995,0.280380,-0.510761,-0.270506,-0.885424,-0.483453,-0.753352,-0.435286,-0.715633,-0.342869,-0.992059,-0.317286,-1.025992,1
-2.865899,0,-3.297799,2.164823,0.767382,-2.421581,-1.116596,-0.229209,-1.009432,-0.374796,0.929584,-2.334276,0.963054,1.831959,-0.527182,-0.155185,1.000050,-2.005756,-0.573860,0.046284,-0.552115,-0.016010,1.055911,2.004727,-2.413575,2.106585,0.887941,-1.691672,-2.393610,2.023542,-2.366672,-1.939751,-0.668430,-0.030918,2
0.347937,0,0.564845,-0.541081,0.698498,-0.635032,0.649838,-0.663237,0.601839,-0.934266,0.561720,-0.897564,0.485737,-1.191829,0.443028,-1.245285,-0.015224,-1.416520,-0.141616,-1.342896,0.112105,-1.061467,-0.045358,-1.022842,-0.429828,-1.110775,-0.868882,-0.956960,-0.781518,-1.026377,-0.649037,-1.045508,-0.811103,-1.053643,1
0.347937,0,-3.297799,-2.365858,-2.131352,1.918601,0.913227,-2.149516,0.962700,0.737509,-0.845050,-0.313329,-0.259121,-2.209485,1.004615,2.026455,-0.618020,0.007281,1.022903,1.972783,1.087691,1.913874,-0.600356,0.108835,-1.921364,2.106585,-0.403543,-1.691672,1.079303,-1.913666,0.604403,-1.939751,0.241697,2.104295,2
0.347937,0,0.402702,0.883999,-0.194413,1.401252,-0.915318,1.565511,-1.754188,1.447790,-2.129229,0.923107,-2.153088,0.203439,-1.855388,-0.712093,-1.635284,-1.313513,-0.974728,-1.603841,-0.285729,-1.685321,0.252240,-1.159099,0.609931,-0.428408,0.460533,0.270656,0.456523,0.898032,-0.066780,1.223316,-0.676504,1.451112,1
0.347937,0,0.720619,2.164823,-1.156208,-0.251490,0.913227,-2.149516,-2.981564,-2.441548,0.929584,1.707619,0.963054,-2.209485,-0.527182,-0.155185,1.000050,-2.005756,1.022903,1.972783,-0.552115,-0.016010,1.055911,-1.787057,-2.413575,-1.826594,0.887941,1.944525,-2.393610,2.023542,-2.366672,1.954525,-0.668430,-0.030918,2
0.347937,0,0.720619,1.339061,0.767382,1.918601,0.448865,1.691099,-1.666803,1.691956,-2.619684,1.707619,-0.644182,1.831959,-2.058980,2.026455,-2.236090,0.007281,-2.170624,-1.238056,-2.191921,-1.801847,-2.256623,-0.523122,-1.261066,-1.826594,-0.676652,-1.691672,1.079303,-1.913666,-0.616840,-1.939751,1.244848,-1.454401,1
-2.865899,0,-3.297799,2.164823,-3.079797,-2.421581,-1.116596,-0.229209,-2.981564,1.691956,0.929584,-2.334276,-2.251418,-2.209485,-2.058980,2.026455,-0.618020,0.007281,-2.170624,-1.880216,-2.191921,1.913874,-0.600356,0.108835,1.043935,-1.826594,0.887941,1.944525,1.079303,-1.913666,1.132992,1.954525,-0.668430,-0.030918,2
0.347937,0,0.720619,0.054500,0.767382,0.056902,0.913227,0.195333,0.962700,-0.633140,0.929584,0.484845,0.963054,0.801007,1.004615,1.131677,-1.224796,2.020317,1.022903,0.046284,1.087691,1.759502,1.055911,2.004727,1.043935,2.106585,0.887941,1.944525,1.079303,0.547089,1.132992,1.954525,1.244848,2.104295,1
-2.865899,0,-3.297799,-2.365858,-1.156208,-0.251490,-1.116596,-0.229209,-1.009432,-0.374796,-0.845050,-0.313329,-0.644182,-0.188763,1.004615,-2.336826,-0.618020,0.007281,-2.170624,-1.880216,-0.552115,-0.016010,1.055911,2.004727,1.043935,-1.826594,0.887941,-1.691672,-0.657153,0.054938,-0.616840,0.007387,-0.668430,-0.030918,2
0.347937,0,0.016331,-0.279389,-0.035448,-0.563549,-1.383091,-0.639847,-0.421815,-0.283797,-0.168985,-0.845626,-0.179193,-0.835333,-0.474197,-0.568541,-0.290054,-0.585377,-0.331216,-0.513403,-0.396120,-0.624406,-0.491771,-0.399169,-0.632888,-0.354091,-1.050166,-0.295554,-0.702510,-0.361008,-0.699379,-0.361596,-0.642868,-0.611718,1
0.347937,0,-1.288590,-0.100517,-1.156208,-0.251490,-1.116596,-0.229209,-1.009432,-0.374796,0.929584,-0.986971,-0.376304,0.337473,-0.527182,-0.155185,-0.618020,0.007281,-0.573860,0.046284,-0.876666,-0.438172,-0.876406,1.826987,-2.413575,1.123290,-0.968551,1.490000,-1.055097,-1.913666,-0.835569,-0.519956,-1.047105,-2.032681,2
0.347937,0,0.720619,0.016125,0.755128,-0.031811,0.834917,0.054152,0.874210,-0.922403,0.326670,0.792150,0.648454,0.322136,0.602993,0.442148,0.462446,0.585304,0.378050,0.610825,0.308684,0.547516,0.154603,0.648709,-0.010208,0.675419,-0.411350,0.591005,-0.181694,0.518899,-0.224405,0.423646,-0.322394,0.376545,1
0.347937,0,0.720619,-0.316268,-3.079797,-2.421581,-3.146419,-2.149516,0.962700,0.281315,0.598597,1.226431,-2.251418,-2.209485,-2.058980,2.026455,0.148362,2.020317,1.022903,1.972783,0.576711,-1.945894,-2.256623,-1.787057,0.748958,0.857958,0.887941,1.944525,1.079303,1.054871,-2.366672,-0.626212,-2.581707,1.524179,2
0.347937,0,0.593416,-0.104822,0.012584,0.686076,0.757215,-0.999809,0.827076,-0.027003,0.862095,-0.130211,0.957847,-0.023630,0.875730,-0.043987,0.751320,-0.502501,0.821376,-0.232712,0.839604,0.488326,0.643186,0.039806,0.776791,0.089080,0.641779,0.084574,1.054020,0.239692,0.753576,-0.191104,0.973947,-0.345328,1
0.347937,0,0.720619,-2.365858,0.767382,1.918601,0.913227,1.691099,0.962700,-1.408172,0.929584,1.707619,0.963054,1.831959,1.004615,2.026455,-0.618020,0.007281,1.022903,1.972783,1.087691,1.913874,1.055911,-1.787057,1.043935,2.106585,0.887941,1.262738,1.079303,-1.421515,-1.929214,1.954525,1.244848,2.104295,2
0.347937,0,0.720619,0.421825,0.767382,-1.955207,0.913227,-0.428940,0.962700,-0.056227,0.929584,0.248899,0.932838,-0.327405,1.004615,-0.010979,0.932123,-0.374270,0.760779,-0.254886,1.045056,0.055936,1.049683,0.284053,1.043935,0.115354,0.815063,0.042848,0.925887,0.131418,1.132992,-0.259799,1.178323,-0.281101,1
0.347937,0,-0.547674,-2.365858,-3.079797,-2.421581,-1.272100,1.691099,0.962700,1.589466,0.478774,-1.095637,-2.251418,-1.791458,-0.675414,2.026455,0.169721,0.943383,-0.066808,-0.482753,-0.787313,-0.405615,-0.798711,0.239557,-0.632594,0.270557,-0.982577,0.104864,-0.664151,0.022023,-0.630156,0.009490,-0.668143,-0.023979,2
0.347937,0,0.315703,0.766315,0.398129,-0.619624,0.913227,-0.376170,0.926235,-0.527694,0.401045,0.104260,0.958955,-0.146227,0.977257,-0.100928,1.000050,-0.255904,0.953652,0.194952,1.087691,-0.012324,0.895352,0.692846,1.043935,-0.145966,0.887941,0.119263,0.656267,0.210615,1.132992,-0.357701,1.244848,-0.153479,1
-2.865899,0,-1.288590,-0.100517,-1.156208,-0.251490,-1.116596,-0.229209,-1.009432,-0.374796,-0.845050,-0.313329,0.963054,1.831959,1.004615,2.026455,1.000050,-2.005756,-0.573860,0.046284,1.087691,1.913874,1.055911,-1.787057,1.043935,2.106585,0.887941,0.126426,1.079303,2.023542,1.132992,-1.939751,-0.668430,-0.030918,2
0.347937,0,0.720619,-0.744508,0.767382,-0.801521,0.804084,-0.903121,0.962700,-1.006520,0.800675,-1.304745,0.815478,-1.080285,0.632741,-1.440150,0.510551,-1.160663,0.378178,-1.062976,0.570479,-1.385745,0.301730,-1.546790,0.165970,-1.302164,-0.361486,-1.256310,-0.199563,-1.485278,-0.326298,-1.416847,-0.400686,-1.525568,1
0.347937,0,-1.288590,-0.100517,-1.156208,-0.251490,-1.116596,-0.229209,-2.685744,-2.441548,-0.845050,-0.313329,0.963054,-2.209485,-0.527182,-0.155185,-2.236090,-2.005756,-2.170624,-1.880216,1.087691,-1.945894,-1.594116,-1.787057,1.043935,2.106585,-2.986491,-0.237193,1.079303,-1.913666,-0.616840,1.954525,-0.668430,-0.030918,2
0.347937,0,0.720619,0.105425,0.679954,-0.448773,0.451910,-0.229209,0.962700,-0.374796,0.848927,-0.313329,0.963054,-0.096921,0.865360,-0.254341,1.000050,0.007281,1.022903,0.046284,0.864087,0.159436,0.679491,0.281191,0.886774,0.229377,0.724072,0.179097,1.000381,0.233904,0.894385,-0.169627,0.983953,0.066127,1
-2.865899,0,-1.288590,-0.100517,-3.079797,1.918601,0.913227,1.691099,-2.981564,-2.441548,-0.845050,-0.313329,-2.251418,-2.209485,-2.058980,-0.836948,-2.236090,-2.005756,1.022903,-1.880216,1.087691,-1.945894,-0.600356,0.108835,1.043935,-1.826594,-2.986491,-1.691672,-0.657153,0.054938,1.132992,-1.939751,-0.668430,-0.030918,2
0.347937,0,0.543327,-0.300411,0.710809,0.131466,0.555025,-0.059761,0.788679,-0.435579,0.877392,-0.669965,0.915785,0.108404,0.914515,-0.091023,1.000050,0.007281,1.022903,0.046284,0.701861,0.211041,0.861051,0.164593,0.789705,0.197833,0.745807,0.173697,0.977164,-0.176668,1.081530,0.121918,1.076020,0.094675,1
0.347937,0,-3.297799,2.164823,-3.079797,0.079319,-0.541060,1.691099,-2.981564,1.691956,-2.619684,-2.334276,0.963054,1.831959,-2.058980,-0.667347,-0.160090,-2.005756,1.022903,1.972783,-1.067047,-1.945894,-2.256623,-1.787057,1.043935,-1.826594,-2.986491,0.061375,1.079303,-1.913666,-2.366672,-0.621870,-0.382605,2.104295,2
0.347937,0,-0.336868,-0.338967,0.455395,-0.213383,0.571304,-0.178993,0.339920,-0.483569,0.369172,-0.313329,0.639292,-0.087161,0.672445,-0.029610,0.744573,0.960816,1.022903,0.147675,0.637564,0.131259,0.564016,0.263180,0.043073,0.554021,0.218032,0.289473,0.256778,-0.359512,0.435684,0.193027,0.430136,0.176603,1
0.347937,0,-1.301469,-1.233188,-1.156208,-0.251490,-1.155629,1.691099,-1.009432,-0.374796,-0.845050,-0.313329,-0.644182,-0.188763,-0.527182,-0.155185,-0.618020,0.007281,-0.072317,1.836946,-1.130245,1.419032,-1.173673,-1.422458,-0.684820,0.139995,-2.241399,-0.805931,-0.657153,0.054938,-0.616840,0.007387,-0.668430,-0.030918,2
0.347937,0,0.720619,0.929193,0.767382,0.932187,0.544165,0.992798,0.962700,-0.562684,0.929584,-0.313329,0.670826,-1.107282,0.447593,0.439814,1.000050,-1.273735,1.022903,-0.479131,0.938616,-0.893239,1.055911,0.255767,1.043935,-0.038787,0.887941,0.287637,1.079303,0.770801,1.132992,1.246468,0.723040,0.551419,1
-2.865899,0,-3.297799,-2.365858,0.767382,-2.421581,-3.146419,1.691099,-1.009432,-0.374796,0.929584,-2.334276,0.963054,-2.209485,-0.527182,-0.155185,-0.618020,0.007281,-0.573860,0.046284,-2.191921,1.913874,1.055911,-1.787057,-2.413575,2.106585,0.887941,1.944525,-0.657153,0.054938,1.132992,0.980956,-0.668430,-0.030918,2
0.347937,0,-0.375304,0.105425,0.067888,-0.054207,-0.563002,0.119942,0.245554,-0.374796,-0.199722,-0.497053,0.086387,-0.372467,0.217455,-0.184485,0.411655,-0.358730,0.151949,0.046284,0.044184,-0.191456,-0.148642,0.453546,-0.056175,-0.038787,-0.382059,0.094282,-0.183570,0.054938,0.019469,0.007387,-0.113866,-0.070035,1
0.347937,0,-3.297799,-1.452405,-1.156208,-0.251490,-3.146419,1.009697,-2.727099,1.691956,-0.845050,-0.313329,-0.644182,-0.188763,-0.527182,-0.155185,-0.618020,0.007281,-0.573860,0.046284,-2.191921,-1.945894,-0.600356,0.108835,-0.168977,0.599922,0.887941,1.064801,-0.657153,0.054938,-0.616840,0.007387,-0.668430,-0.030918,2
0.347937,0,0.720619,0.223109,0.767382,1.298585,0.913227,1.142448,0.962700,-0.670052,0.676060,-0.602041,0.963054,-0.137558,1.004615,-0.155185,0.075436,-0.280302,1.022903,0.115965,1.087691,-0.567397,1.055911,0.108835,-0.190897,-0.421879,0.887941,0.215349,1.079303,0.156951,1.132992,1.120040,1.244848,-0.030918,1
-2.865899,0,0.720619,2.164823,0.767382,-2.421581,0.913227,1.691099,0.962700,1.691956,0.929584,1.707619,0.963054,-2.209485,1.004615,2.026455,1.000050,-2.005756,1.022903,-1.880216,1.087691,1.913874,1.055911,2.004727,1.043935,-1.826594,0.887941,1.944525,1.079303,2.023542,1.132992,1.954525,1.244848,2.104295,2
0.347937,0,0.460065,0.963558,-0.118528,1.531479,-0.905900,1.600364,-1.759493,1.442210,-2.157197,0.863388,-2.124431,0.149324,-1.789644,-0.699330,-1.578878,-1.267817,-0.957275,-1.550419,-0.243455,-1.534809,0.253565,-0.979975,0.512758,-0.348565,0.289283,0.317036,0.259661,0.837694,-0.162338,1.108941,-0.797365,1.197940,1
-2.865899,0,0.720619,-2.365858,0.767382,1.918601,0.913227,-2.149516,0.962700,1.691956,0.929584,-2.334276,0.963054,-2.209485,1.004615,-2.336826,1.000050,2.020317,1.022903,1.972783,1.087691,1.913874,1.055911,-1.787057,1.043935,2.106585,0.887941,1.944525,1.079303,2.023542,1.132992,1.954525,1.244848,-2.166132,2
